event_id,customer_id,event_date,event_month,event_type,mrr,plan_name
EVT000395,CUST0025,2024-02-18,2024-02,Recurring,29,Starter
EVT000396,CUST0025,2024-03-19,2024-03,Recurring,29,Starter
EVT000397,CUST0026,2022-12-15,2022-12,New,149,Business
EVT000398,CUST0026,2023-01-14,2023-01,Recurring,149,Business
EVT000399,CUST0026,2023-02-13,2023-02,Recurring,149,Business
EVT000400,CUST0026,2023-03-15,2023-03,Recurring,149,Business
EVT000401,CUST0026,2023-04-14,2023-04,Recurring,149,Business
EVT000402,CUST0026,2023-05-14,2023-05,Recurring,149,Business
EVT000403,CUST0026,2023-06-13,2023-06,Downgrade,79,Business
EVT000404,CUST0026,2023-07-13,2023-07,Upgrade,299,Business
EVT000405,CUST0026,2023-08-12,2023-08,Recurring,149,Business
EVT000406,CUST0026,2023-09-11,2023-09,Recurring,149,Business
EVT000407,CUST0026,2023-10-11,2023-10,Recurring,149,Business
EVT000408,CUST0026,2023-11-10,2023-11,Recurring,149,Business
EVT000409,CUST0026,2023-12-10,2023-12,Recurring,149,Business
EVT000410,CUST0026,2024-01-09,2024-01,Recurring,149,Business
EVT000411,CUST0026,2024-02-08,2024-02,Recurring,149,Business
EVT000412,CUST0027,2022-04-10,2022-04,New,149,Business
EVT000413,CUST0027,2022-05-10,2022-05,Recurring,149,Business
EVT000414,CUST0027,2022-06-09,2022-06,Recurring,149,Business
EVT000415,CUST0027,2022-07-09,2022-07,Recurring,149,Business
EVT000416,CUST0027,2022-08-08,2022-08,Recurring,149,Business
EVT000417,CUST0027,2022-09-07,2022-09,Recurring,149,Business
EVT000418,CUST0027,2022-10-07,2022-10,Upgrade,299,Business
EVT000419,CUST0027,2022-11-06,2022-11,Recurring,149,Business
EVT000420,CUST0027,2022-12-06,2022-12,Recurring,149,Business
EVT000421,CUST0027,2023-01-05,2023-01,Recurring,149,Business
EVT000422,CUST0027,2023-02-04,2023-02,Recurring,149,Business
EVT000423,CUST0027,2023-03-06,2023-03,Recurring,149,Business
EVT000424,CUST0027,2023-04-05,2023-04,Recurring,149,Business
EVT000425,CUST0027,2023-05-05,2023-05,Recurring,149,Business
EVT000426,CUST0027,2023-06-04,2023-06,Recurring,149,Business
EVT000427,CUST0027,2023-07-04,2023-07,Recurring,149,Business
EVT000428,CUST0027,2023-08-03,2023-08,Recurring,149,Business
EVT000429,CUST0027,2023-09-02,2023-09,Recurring,149,Business
EVT000430,CUST0027,2023-10-02,2023-10,Recurring,149,Business
EVT000431,CUST0027,2023-11-01,2023-11,Recurring,149,Business
EVT000432,CUST0027,2023-12-01,2023-12,Recurring,149,Business
EVT000433,CUST0027,2023-12-31,2023-12,Recurring,149,Business
EVT000434,CUST0027,2024-01-30,2024-01,Recurring,149,Business
EVT000435,CUST0027,2024-02-29,2024-02,Recurring,149,Business
EVT000436,CUST0027,2024-03-30,2024-03,Recurring,149,Business
EVT000437,CUST0028,2023-08-27,2023-08,New,29,Starter
EVT000438,CUST0028,2023-09-26,2023-09,Recurring,29,Starter
EVT000439,CUST0028,2023-10-26,2023-10,Recurring,29,Starter
EVT000440,CUST0028,2023-11-25,2023-11,Recurring,29,Starter
EVT000441,CUST0028,2023-12-25,2023-12,Recurring,29,Starter
EVT000442,CUST0028,2024-01-24,2024-01,Recurring,29,Starter
EVT000443,CUST0028,2024-02-23,2024-02,Recurring,29,Starter
EVT000444,CUST0028,2024-03-24,2024-03,Recurring,29,Starter
EVT000445,CUST0029,2022-10-25,2022-10,New,29,Starter
EVT000446,CUST0029,2022-11-24,2022-11,Recurring,29,Starter
EVT000447,CUST0029,2022-12-24,2022-12,Recurring,29,Starter
EVT000448,CUST0029,2023-01-23,2023-01,Recurring,29,Starter
EVT000449,CUST0029,2023-02-22,2023-02,Recurring,29,Starter
EVT000450,CUST0029,2023-03-24,2023-03,Recurring,29,Starter
EVT000451,CUST0029,2023-04-23,2023-04,Recurring,29,Starter
EVT000452,CUST0029,2023-05-23,2023-05,Recurring,29,Starter
EVT000453,CUST0029,2023-06-22,2023-06,Recurring,29,Starter
EVT000454,CUST0029,2023-07-22,2023-07,Recurring,29,Starter
EVT000455,CUST0029,2023-08-21,2023-08,Recurring,29,Starter
EVT000456,CUST0029,2023-09-20,2023-09,Recurring,29,Starter
EVT000457,CUST0029,2023-10-20,2023-10,Recurring,29,Starter
EVT000458,CUST0029,2023-11-19,2023-11,Recurring,29,Starter
EVT000459,CUST0029,2023-12-19,2023-12,Recurring,29,Starter
EVT000460,CUST0029,2024-01-18,2024-01,Recurring,29,Starter
EVT000461,CUST0029,2024-02-17,2024-02,Recurring,29,Starter
EVT000462,CUST0029,2024-03-18,2024-03,Recurring,29,Starter
EVT000463,CUST0030,2023-01-21,2023-01,New,149,Business
EVT000464,CUST0030,2023-02-20,2023-02,Recurring,149,Business
EVT000465,CUST0030,2023-03-22,2023-03,Recurring,149,Business
EVT000466,CUST0030,2023-04-21,2023-04,Recurring,149,Business
EVT000467,CUST0030,2023-05-21,2023-05,Recurring,149,Business
EVT000468,CUST0030,2023-06-20,2023-06,Recurring,149,Business
EVT000469,CUST0030,2023-07-20,2023-07,Recurring,149,Business
EVT000470,CUST0030,2023-08-19,2023-08,Recurring,149,Business
EVT000471,CUST0030,2023-09-18,2023-09,Recurring,149,Business
EVT000472,CUST0030,2023-10-18,2023-10,Recurring,149,Business
EVT000473,CUST0030,2023-11-17,2023-11,Recurring,149,Business
EVT000474,CUST0030,2023-12-17,2023-12,Recurring,149,Business
EVT000475,CUST0030,2024-01-16,2024-01,Recurring,149,Business
EVT000476,CUST0031,2022-09-24,2022-09,New,29,Starter
EVT000477,CUST0031,2022-10-24,2022-10,Recurring,29,Starter
EVT000478,CUST0031,2022-11-23,2022-11,Recurring,29,Starter
EVT000479,CUST0031,2022-12-23,2022-12,Recurring,29,Starter
EVT000480,CUST0031,2023-01-22,2023-01,Recurring,29,Starter
EVT000481,CUST0031,2023-02-21,2023-02,Recurring,29,Starter
EVT000482,CUST0031,2023-03-23,2023-03,Recurring,29,Starter
EVT000483,CUST0031,2023-04-22,2023-04,Recurring,29,Starter
EVT000484,CUST0031,2023-05-22,2023-05,Recurring,29,Starter
EVT000485,CUST0031,2023-06-21,2023-06,Recurring,29,Starter
EVT000486,CUST0031,2023-07-21,2023-07,Recurring,29,Starter
EVT000487,CUST0031,2023-08-20,2023-08,Recurring,29,Starter
EVT000488,CUST0031,2023-09-19,2023-09,Recurring,29,Starter
EVT000489,CUST0031,2023-10-19,2023-10,Recurring,29,Starter
EVT000490,CUST0031,2023-11-18,2023-11,Recurring,29,Starter
EVT000491,CUST0031,2023-12-18,2023-12,Recurring,29,Starter
EVT000492,CUST0031,2024-01-17,2024-01,Recurring,29,Starter
EVT000493,CUST0031,2024-02-16,2024-02,Recurring,29,Starter
EVT000494,CUST0031,2024-03-17,2024-03,Recurring,29,Starter
EVT000495,CUST0032,2022-03-04,2022-03,New,299,Enterprise
EVT000496,CUST0032,2022-04-03,2022-04,Recurring,299,Enterprise
EVT000497,CUST0032,2022-05-03,2022-05,Recurring,299,Enterprise
EVT000498,CUST0032,2022-06-02,2022-06,Recurring,299,Enterprise
EVT000499,CUST0032,2022-07-02,2022-07,Recurring,299,Enterprise
EVT000500,CUST0032,2022-08-01,2022-08,Recurring,299,Enterprise
EVT000501,CUST0032,2022-08-31,2022-08,Recurring,299,Enterprise
EVT000502,CUST0032,2022-09-30,2022-09,Recurring,299,Enterprise
EVT000503,CUST0032,2022-10-30,2022-10,Recurring,299,Enterprise
EVT000504,CUST0032,2022-11-29,2022-11,Recurring,299,Enterprise
EVT000505,CUST0032,2022-12-29,2022-12,Recurring,299,Enterprise
EVT000506,CUST0032,2023-01-28,2023-01,Recurring,299,Enterprise
EVT000507,CUST0032,2023-02-27,2023-02,Recurring,299,Enterprise
EVT000508,CUST0032,2023-03-29,2023-03,Recurring,299,Enterprise
EVT000509,CUST0033,2022-06-19,2022-06,New,79,Professional
EVT000510,CUST0033,2022-07-19,2022-07,Recurring,79,Professional
EVT000511,CUST0033,2022-08-18,2022-08,Recurring,79,Professional
EVT000512,CUST0033,2022-09-17,2022-09,Recurring,79,Professional
EVT000513,CUST0033,2022-10-17,2022-10,Recurring,79,Professional
EVT000514,CUST0033,2022-11-16,2022-11,Recurring,79,Professional
EVT000515,CUST0033,2022-12-16,2022-12,Recurring,79,Professional
EVT000516,CUST0033,2023-01-15,2023-01,Recurring,79,Professional
EVT000517,CUST0033,2023-02-14,2023-02,Recurring,79,Professional
EVT000518,CUST0033,2023-03-16,2023-03,Recurring,79,Professional
EVT000519,CUST0033,2023-04-15,2023-04,Recurring,79,Professional
EVT000520,CUST0033,2023-05-15,2023-05,Recurring,79,Professional
EVT000521,CUST0033,2023-06-14,2023-06,Recurring,79,Professional
EVT000522,CUST0033,2023-07-14,2023-07,Recurring,79,Professional
EVT000523,CUST0033,2023-08-13,2023-08,Recurring,79,Professional
EVT000524,CUST0033,2023-09-12,2023-09,Recurring,79,Professional
EVT000525,CUST0033,2023-10-12,2023-10,Recurring,79,Professional
EVT000526,CUST0033,2023-11-11,2023-11,Recurring,79,Professional
EVT000527,CUST0033,2023-12-11,2023-12,Recurring,79,Professional
EVT000528,CUST0033,2024-01-10,2024-01,Recurring,79,Professional
EVT000529,CUST0033,2024-02-09,2024-02,Recurring,79,Professional
EVT000530,CUST0033,2024-03-10,2024-03,Recurring,79,Professional
EVT000531,CUST0034,2022-04-13,2022-04,New,79,Professional
EVT000532,CUST0034,2022-05-13,2022-05,Recurring,79,Professional
EVT000533,CUST0034,2022-06-12,2022-06,Recurring,79,Professional
EVT000534,CUST0034,2022-07-12,2022-07,Recurring,79,Professional
EVT000535,CUST0034,2022-08-11,2022-08,Recurring,79,Professional
EVT000536,CUST0034,2022-09-10,2022-09,Recurring,79,Professional
EVT000537,CUST0034,2022-10-10,2022-10,Recurring,79,Professional
EVT000538,CUST0034,2022-11-09,2022-11,Recurring,79,Professional
EVT000539,CUST0034,2022-12-09,2022-12,Recurring,79,Professional
EVT000540,CUST0034,2023-01-08,2023-01,Recurring,79,Professional
EVT000541,CUST0035,2023-06-13,2023-06,New,149,Business
EVT000542,CUST0035,2023-07-13,2023-07,Recurring,149,Business
EVT000543,CUST0035,2023-08-12,2023-08,Recurring,149,Business
EVT000544,CUST0035,2023-09-11,2023-09,Recurring,149,Business
EVT000545,CUST0035,2023-10-11,2023-10,Upgrade,299,Business
EVT000546,CUST0035,2023-11-10,2023-11,Recurring,149,Business
EVT000547,CUST0035,2023-12-10,2023-12,Recurring,149,Business
EVT000548,CUST0035,2024-01-09,2024-01,Recurring,149,Business
EVT000549,CUST0035,2024-02-08,2024-02,Recurring,149,Business
EVT000550,CUST0035,2024-03-09,2024-03,Recurring,149,Business
EVT000551,CUST0036,2022-09-05,2022-09,New,29,Starter
EVT000552,CUST0036,2022-10-05,2022-10,Recurring,29,Starter
EVT000553,CUST0036,2022-11-04,2022-11,Recurring,29,Starter
EVT000554,CUST0036,2022-12-04,2022-12,Recurring,29,Starter
EVT000555,CUST0036,2023-01-03,2023-01,Recurring,29,Starter
EVT000556,CUST0036,2023-02-02,2023-02,Recurring,29,Starter
EVT000557,CUST0036,2023-03-04,2023-03,Recurring,29,Starter
EVT000558,CUST0036,2023-04-03,2023-04,Recurring,29,Starter
EVT000559,CUST0036,2023-05-03,2023-05,Recurring,29,Starter
EVT000560,CUST0036,2023-06-02,2023-06,Recurring,29,Starter
EVT000561,CUST0036,2023-07-02,2023-07,Recurring,29,Starter
EVT000562,CUST0036,2023-08-01,2023-08,Recurring,29,Starter
EVT000563,CUST0036,2023-08-31,2023-08,Recurring,29,Starter
EVT000564,CUST0036,2023-09-30,2023-09,Recurring,29,Starter
EVT000565,CUST0036,2023-10-30,2023-10,Recurring,29,Starter
EVT000566,CUST0037,2023-03-24,2023-03,New,29,Starter
EVT000567,CUST0037,2023-04-23,2023-04,Recurring,29,Starter
EVT000568,CUST0037,2023-05-23,2023-05,Recurring,29,Starter
EVT000569,CUST0037,2023-06-22,2023-06,Recurring,29,Starter
EVT000570,CUST0037,2023-07-22,2023-07,Recurring,29,Starter
EVT000571,CUST0037,2023-08-21,2023-08,Recurring,29,Starter
EVT000572,CUST0037,2023-09-20,2023-09,Recurring,29,Starter
EVT000573,CUST0037,2023-10-20,2023-10,Recurring,29,Starter
EVT000574,CUST0037,2023-11-19,2023-11,Recurring,29,Starter
EVT000575,CUST0037,2023-12-19,2023-12,Recurring,29,Starter
EVT000576,CUST0037,2024-01-18,2024-01,Recurring,29,Starter
EVT000577,CUST0037,2024-02-17,2024-02,Recurring,29,Starter
EVT000578,CUST0037,2024-03-18,2024-03,Recurring,29,Starter
EVT000579,CUST0038,2022-07-20,2022-07,New,149,Business
EVT000580,CUST0038,2022-08-19,2022-08,Recurring,149,Business
EVT000581,CUST0038,2022-09-18,2022-09,Recurring,149,Business
EVT000582,CUST0038,2022-10-18,2022-10,Recurring,149,Business
EVT000583,CUST0038,2022-11-17,2022-11,Recurring,149,Business
EVT000584,CUST0038,2022-12-17,2022-12,Recurring,149,Business
EVT000585,CUST0038,2023-01-16,2023-01,Recurring,149,Business
EVT000586,CUST0038,2023-02-15,2023-02,Recurring,149,Business
EVT000587,CUST0038,2023-03-17,2023-03,Recurring,149,Business
EVT000588,CUST0038,2023-04-16,2023-04,Recurring,149,Business
EVT000589,CUST0038,2023-05-16,2023-05,Recurring,149,Business
EVT000590,CUST0038,2023-06-15,2023-06,Recurring,149,Business
EVT000591,CUST0038,2023-07-15,2023-07,Recurring,149,Business
EVT000592,CUST0038,2023-08-14,2023-08,Recurring,149,Business
EVT000593,CUST0038,2023-09-13,2023-09,Recurring,149,Business
EVT000594,CUST0038,2023-10-13,2023-10,Recurring,149,Business
EVT000595,CUST0038,2023-11-12,2023-11,Recurring,149,Business
EVT000596,CUST0038,2023-12-12,2023-12,Recurring,149,Business
EVT000597,CUST0038,2024-01-11,2024-01,Recurring,149,Business
EVT000598,CUST0038,2024-02-10,2024-02,Recurring,149,Business
EVT000599,CUST0038,2024-03-11,2024-03,Recurring,149,Business
EVT000600,CUST0039,2023-04-09,2023-04,New,29,Starter
EVT000601,CUST0039,2023-05-09,2023-05,Recurring,29,Starter
EVT000602,CUST0039,2023-06-08,2023-06,Recurring,29,Starter
EVT000603,CUST0039,2023-07-08,2023-07,Recurring,29,Starter
EVT000604,CUST0039,2023-08-07,2023-08,Recurring,29,Starter
EVT000605,CUST0039,2023-09-06,2023-09,Recurring,29,Starter
EVT000606,CUST0039,2023-10-06,2023-10,Recurring,29,Starter
EVT000607,CUST0039,2023-11-05,2023-11,Recurring,29,Starter
EVT000608,CUST0039,2023-12-05,2023-12,Recurring,29,Starter
EVT000609,CUST0039,2024-01-04,2024-01,Recurring,29,Starter
EVT000610,CUST0039,2024-02-03,2024-02,Recurring,29,Starter
EVT000611,CUST0039,2024-03-04,2024-03,Recurring,29,Starter
EVT000612,CUST0040,2023-01-20,2023-01,New,29,Starter
EVT000613,CUST0040,2023-02-19,2023-02,Recurring,29,Starter
EVT000614,CUST0040,2023-03-21,2023-03,Recurring,29,Starter
EVT000615,CUST0040,2023-04-20,2023-04,Recurring,29,Starter
EVT000616,CUST0040,2023-05-20,2023-05,Recurring,29,Starter
EVT000617,CUST0040,2023-06-19,2023-06,Recurring,29,Starter
EVT000618,CUST0040,2023-07-19,2023-07,Recurring,29,Starter
EVT000619,CUST0040,2023-08-18,2023-08,Recurring,29,Starter
EVT000620,CUST0040,2023-09-17,2023-09,Recurring,29,Starter
EVT000621,CUST0040,2023-10-17,2023-10,Recurring,29,Starter
EVT000622,CUST0040,2023-11-16,2023-11,Recurring,29,Starter
EVT000623,CUST0041,2022-03-14,2022-03,New,79,Professional
EVT000624,CUST0041,2022-04-13,2022-04,Recurring,79,Professional
EVT000625,CUST0041,2022-05-13,2022-05,Recurring,79,Professional
EVT000626,CUST0041,2022-06-12,2022-06,Recurring,79,Professional
EVT000627,CUST0041,2022-07-12,2022-07,Recurring,79,Professional
EVT000628,CUST0041,2022-08-11,2022-08,Recurring,79,Professional
EVT000629,CUST0041,2022-09-10,2022-09,Recurring,79,Professional
EVT000630,CUST0041,2022-10-10,2022-10,Recurring,79,Professional
EVT000631,CUST0041,2022-11-09,2022-11,Recurring,79,Professional
EVT000632,CUST0041,2022-12-09,2022-12,Recurring,79,Professional
EVT000633,CUST0041,2023-01-08,2023-01,Recurring,79,Professional
EVT000634,CUST0041,2023-02-07,2023-02,Recurring,79,Professional
EVT000635,CUST0041,2023-03-09,2023-03,Recurring,79,Professional
EVT000636,CUST0041,2023-04-08,2023-04,Recurring,79,Professional
EVT000637,CUST0041,2023-05-08,2023-05,Recurring,79,Professional
EVT000638,CUST0041,2023-06-07,2023-06,Recurring,79,Professional
EVT000639,CUST0041,2023-07-07,2023-07,Recurring,79,Professional
EVT000640,CUST0041,2023-08-06,2023-08,Recurring,79,Professional
EVT000641,CUST0041,2023-09-05,2023-09,Recurring,79,Professional
EVT000642,CUST0041,2023-10-05,2023-10,Recurring,79,Professional
EVT000643,CUST0041,2023-11-04,2023-11,Recurring,79,Professional
EVT000644,CUST0041,2023-12-04,2023-12,Recurring,79,Professional
EVT000645,CUST0041,2024-01-03,2024-01,Recurring,79,Professional
EVT000646,CUST0041,2024-02-02,2024-02,Recurring,79,Professional
EVT000647,CUST0041,2024-03-03,2024-03,Recurring,79,Professional
EVT000648,CUST0042,2023-07-27,2023-07,New,299,Enterprise
EVT000649,CUST0042,2023-08-26,2023-08,Recurring,299,Enterprise
EVT000650,CUST0043,2022-11-30,2022-11,New,79,Professional
EVT000651,CUST0043,2022-12-30,2022-12,Recurring,79,Professional
EVT000652,CUST0043,2023-01-29,2023-01,Recurring,79,Professional
EVT000653,CUST0043,2023-02-28,2023-02,Recurring,79,Professional
EVT000654,CUST0043,2023-03-30,2023-03,Recurring,79,Professional
EVT000655,CUST0043,2023-04-29,2023-04,Recurring,79,Professional
EVT000656,CUST0043,2023-05-29,2023-05,Recurring,79,Professional
EVT000657,CUST0043,2023-06-28,2023-06,Recurring,79,Professional
EVT000658,CUST0043,2023-07-28,2023-07,Recurring,79,Professional
EVT000659,CUST0043,2023-08-27,2023-08,Recurring,79,Professional
EVT000660,CUST0043,2023-09-26,2023-09,Recurring,79,Professional
EVT000661,CUST0043,2023-10-26,2023-10,Recurring,79,Professional
EVT000662,CUST0043,2023-11-25,2023-11,Recurring,79,Professional
EVT000663,CUST0043,2023-12-25,2023-12,Recurring,79,Professional
EVT000664,CUST0043,2024-01-24,2024-01,Recurring,79,Professional
EVT000665,CUST0043,2024-02-23,2024-02,Recurring,79,Professional
EVT000666,CUST0043,2024-03-24,2024-03,Recurring,79,Professional
EVT000667,CUST0044,2023-01-28,2023-01,New,29,Starter
EVT000668,CUST0044,2023-02-27,2023-02,Recurring,29,Starter
EVT000669,CUST0044,2023-03-29,2023-03,Recurring,29,Starter
EVT000670,CUST0044,2023-04-28,2023-04,Recurring,29,Starter
EVT000671,CUST0044,2023-05-28,2023-05,Recurring,29,Starter
EVT000672,CUST0044,2023-06-27,2023-06,Recurring,29,Starter
EVT000673,CUST0044,2023-07-27,2023-07,Recurring,29,Starter
EVT000674,CUST0044,2023-08-26,2023-08,Recurring,29,Starter
EVT000675,CUST0044,2023-09-25,2023-09,Recurring,29,Starter
EVT000676,CUST0044,2023-10-25,2023-10,Recurring,29,Starter
EVT000677,CUST0044,2023-11-24,2023-11,Recurring,29,Starter
EVT000678,CUST0044,2023-12-24,2023-12,Recurring,29,Starter
EVT000679,CUST0044,2024-01-23,2024-01,Recurring,29,Starter
EVT000680,CUST0044,2024-02-22,2024-02,Recurring,29,Starter
EVT000681,CUST0044,2024-03-23,2024-03,Recurring,29,Starter
EVT000682,CUST0045,2023-09-12,2023-09,New,149,Business
EVT000683,CUST0045,2023-10-12,2023-10,Recurring,149,Business
EVT000684,CUST0045,2023-11-11,2023-11,Recurring,149,Business
EVT000685,CUST0045,2023-12-11,2023-12,Recurring,149,Business
EVT000686,CUST0045,2024-01-10,2024-01,Recurring,149,Business
EVT000687,CUST0045,2024-02-09,2024-02,Recurring,149,Business
EVT000688,CUST0045,2024-03-10,2024-03,Recurring,149,Business
EVT000689,CUST0046,2023-07-31,2023-07,New,29,Starter
EVT000690,CUST0046,2023-08-30,2023-08,Recurring,29,Starter
EVT000691,CUST0046,2023-09-29,2023-09,Recurring,29,Starter
EVT000692,CUST0046,2023-10-29,2023-10,Recurring,29,Starter
EVT000693,CUST0046,2023-11-28,2023-11,Recurring,29,Starter
EVT000694,CUST0046,2023-12-28,2023-12,Recurring,29,Starter
EVT000695,CUST0046,2024-01-27,2024-01,Recurring,29,Starter
EVT000696,CUST0046,2024-02-26,2024-02,Recurring,29,Starter
EVT000697,CUST0046,2024-03-27,2024-03,Recurring,29,Starter
EVT000698,CUST0047,2022-01-21,2022-01,New,29,Starter
EVT000699,CUST0047,2022-02-20,2022-02,Recurring,29,Starter
EVT000700,CUST0047,2022-03-22,2022-03,Recurring,29,Starter
EVT000701,CUST0047,2022-04-21,2022-04,Recurring,29,Starter
EVT000702,CUST0047,2022-05-21,2022-05,Recurring,29,Starter
EVT000703,CUST0047,2022-06-20,2022-06,Recurring,29,Starter
EVT000704,CUST0047,2022-07-20,2022-07,Recurring,29,Starter
EVT000705,CUST0047,2022-08-19,2022-08,Recurring,29,Starter
EVT000706,CUST0047,2022-09-18,2022-09,Recurring,29,Starter
EVT000707,CUST0047,2022-10-18,2022-10,Recurring,29,Starter
EVT000708,CUST0047,2022-11-17,2022-11,Recurring,29,Starter
EVT000709,CUST0047,2022-12-17,2022-12,Recurring,29,Starter
EVT000710,CUST0047,2023-01-16,2023-01,Recurring,29,Starter
EVT000711,CUST0047,2023-02-15,2023-02,Recurring,29,Starter
EVT000712,CUST0047,2023-03-17,2023-03,Recurring,29,Starter
EVT000713,CUST0047,2023-04-16,2023-04,Recurring,29,Starter
EVT000714,CUST0047,2023-05-16,2023-05,Recurring,29,Starter
EVT000715,CUST0047,2023-06-15,2023-06,Recurring,29,Starter
EVT000716,CUST0047,2023-07-15,2023-07,Recurring,29,Starter
EVT000717,CUST0047,2023-08-14,2023-08,Recurring,29,Starter
EVT000718,CUST0047,2023-09-13,2023-09,Recurring,29,Starter
EVT000719,CUST0047,2023-10-13,2023-10,Recurring,29,Starter
EVT000720,CUST0047,2023-11-12,2023-11,Recurring,29,Starter
EVT000721,CUST0047,2023-12-12,2023-12,Recurring,29,Starter
EVT000722,CUST0047,2024-01-11,2024-01,Recurring,29,Starter
EVT000723,CUST0047,2024-02-10,2024-02,Recurring,29,Starter
EVT000724,CUST0047,2024-03-11,2024-03,Recurring,29,Starter
