customer_id,signup_date,plan_name,billing_cycle,industry,country,acquisition_channel,company_size,monthly_price,annual_price,contract_value,is_churned,churn_date,tenure_months,usage_score,support_tickets,cancel_reason
CUST0916,2023-02-01,Starter,Monthly,Logistics,UK,Direct,51-200,29,278,29,0,,14,87,1,
CUST0917,2022-05-28,Starter,Annual,FinTech,Canada,Partner,1-10,29,278,278,1,2023-07-22,14,26,2,Too expensive
CUST0918,2022-12-21,Professional,Monthly,SaaS,Germany,Social Media,1-10,79,758,79,0,,15,94,0,
CUST0919,2022-01-21,Professional,Monthly,HealthTech,UK,Referral,51-200,79,758,79,0,,26,69,1,
CUST0920,2022-03-07,Professional,Monthly,E-Commerce,India,Referral,11-50,79,758,79,0,,25,63,0,
CUST0921,2023-01-14,Starter,Monthly,HR Tech,Germany,Referral,11-50,29,278,29,0,,14,78,0,
CUST0922,2022-01-05,Business,Monthly,Logistics,UK,Direct,11-50,149,1430,149,1,2022-09-02,8,33,5,Budget cuts
CUST0923,2023-02-04,Starter,Annual,HealthTech,India,Direct,51-200,29,278,278,1,2024-01-30,12,63,1,Switched to competitor
CUST0924,2022-04-27,Professional,Monthly,SaaS,USA,Direct,11-50,79,758,79,0,,23,42,0,
CUST0925,2022-06-14,Starter,Monthly,HR Tech,Nigeria,Partner,1-10,29,278,29,0,,21,67,0,
CUST0926,2022-10-31,Professional,Monthly,Media,Germany,Direct,11-50,79,758,79,0,,17,48,0,
CUST0927,2022-01-03,Starter,Annual,HealthTech,Canada,Partner,51-200,29,278,278,0,,27,87,1,
CUST0928,2023-09-09,Business,Monthly,EdTech,Canada,Paid Ads,201-500,149,1430,149,1,2024-02-06,5,7,8,Too expensive
CUST0929,2022-10-22,Starter,Monthly,FinTech,UK,Partner,1-10,29,278,29,0,,17,77,2,
CUST0930,2023-06-11,Business,Annual,HR Tech,UK,Organic Search,11-50,149,1430,1430,0,,9,69,0,
CUST0931,2022-05-14,Starter,Monthly,SaaS,Brazil,Social Media,201-500,29,278,29,0,,22,69,2,
CUST0932,2022-02-01,Starter,Monthly,Media,Canada,Partner,11-50,29,278,29,1,2023-04-27,15,65,2,Switched to competitor
CUST0933,2022-08-31,Starter,Monthly,HR Tech,India,Organic Search,11-50,29,278,29,1,2023-10-25,14,46,7,Missing features
CUST0934,2022-10-18,Business,Annual,SaaS,Brazil,Paid Ads,11-50,149,1430,1430,0,,17,61,2,
CUST0935,2023-04-16,Starter,Monthly,FinTech,USA,Social Media,1-10,29,278,29,1,2023-05-16,1,12,6,Missing features
CUST0936,2022-01-13,Starter,Monthly,EdTech,Canada,Partner,500+,29,278,29,0,,26,63,1,
CUST0937,2022-02-05,Business,Monthly,Logistics,UK,Paid Ads,11-50,149,1430,149,1,2023-05-31,16,40,1,Budget cuts
CUST0938,2022-11-02,Professional,Monthly,E-Commerce,Nigeria,Direct,51-200,79,758,79,0,,17,88,0,
CUST0939,2022-01-15,Business,Annual,Logistics,Germany,Partner,500+,149,1430,1430,1,2023-02-09,13,64,0,Switched to competitor
CUST0940,2022-10-30,Enterprise,Monthly,HealthTech,USA,Social Media,1-10,299,2870,299,1,2024-02-22,16,26,7,Poor support
CUST0941,2022-12-29,Business,Monthly,HealthTech,UK,Paid Ads,51-200,149,1430,149,0,,15,72,3,
CUST0942,2022-12-09,Starter,Monthly,HealthTech,Nigeria,Organic Search,201-500,29,278,29,1,2024-02-02,14,6,7,Usability issues
CUST0943,2022-04-01,Business,Monthly,Logistics,Germany,Paid Ads,201-500,149,1430,149,1,2023-01-26,10,30,5,Budget cuts
CUST0944,2022-02-16,Professional,Annual,Media,Canada,Partner,1-10,79,758,758,0,,25,68,2,
CUST0945,2023-01-22,Starter,Monthly,Media,Brazil,Paid Ads,11-50,29,278,29,0,,14,63,1,
CUST0946,2022-02-20,Starter,Annual,EdTech,UK,Partner,11-50,29,278,278,0,,25,64,3,
CUST0947,2023-04-07,Starter,Annual,E-Commerce,UK,Direct,11-50,29,278,278,0,,11,57,0,
CUST0948,2022-12-21,Starter,Annual,EdTech,Germany,Paid Ads,51-200,29,278,278,0,,15,54,1,
CUST0949,2023-02-27,Business,Annual,SaaS,India,Direct,51-200,149,1430,1430,0,,13,72,0,
CUST0950,2022-01-28,Business,Monthly,FinTech,Australia,Paid Ads,11-50,149,1430,149,0,,26,78,2,
CUST0951,2022-12-14,Starter,Monthly,FinTech,Nigeria,Organic Search,11-50,29,278,29,0,,15,75,3,
CUST0952,2022-06-18,Professional,Annual,Logistics,Australia,Social Media,11-50,79,758,758,1,2023-08-12,14,54,3,Budget cuts
CUST0953,2023-08-06,Professional,Monthly,FinTech,Australia,Paid Ads,201-500,79,758,79,0,,7,78,1,
CUST0954,2023-04-11,Enterprise,Annual,Media,Nigeria,Referral,51-200,299,2870,2870,0,2024-03-31,14,85,3,
CUST0955,2023-03-20,Enterprise,Annual,Media,Nigeria,Referral,11-50,299,2870,2870,1,2023-05-19,2,40,8,Too expensive
CUST0956,2023-07-11,Business,Annual,Media,Brazil,Direct,51-200,149,1430,1430,0,,8,57,2,
CUST0957,2023-02-22,Professional,Annual,HR Tech,UK,Referral,201-500,79,758,758,0,,13,79,3,
CUST0958,2022-09-20,Business,Monthly,HR Tech,UK,Paid Ads,11-50,149,1430,149,0,,18,69,0,
CUST0959,2023-05-04,Professional,Annual,EdTech,Brazil,Referral,1-10,79,758,758,0,2024-03-31,13,71,3,
CUST0960,2023-01-04,Enterprise,Monthly,Logistics,Canada,Partner,51-200,299,2870,299,0,,15,52,2,
CUST0961,2023-05-07,Professional,Monthly,SaaS,India,Referral,11-50,79,758,79,0,,10,95,2,
CUST0962,2023-07-15,Professional,Monthly,HR Tech,Germany,Organic Search,51-200,79,758,79,0,,8,67,1,
CUST0963,2022-10-20,Professional,Annual,E-Commerce,UK,Referral,51-200,79,758,758,0,,17,73,2,
CUST0964,2022-03-07,Professional,Annual,Media,Germany,Referral,1-10,79,758,758,1,2023-05-01,14,24,7,Poor support
CUST0965,2022-10-06,Business,Annual,E-Commerce,Canada,Partner,500+,149,1430,1430,0,,18,78,3,
CUST0966,2022-07-18,Enterprise,Annual,Media,Canada,Paid Ads,51-200,299,2870,2870,1,2023-07-13,12,71,0,Switched to competitor
CUST0967,2023-09-03,Starter,Monthly,E-Commerce,Canada,Social Media,1-10,29,278,29,0,,7,36,2,
CUST0968,2023-04-19,Professional,Annual,E-Commerce,Germany,Social Media,11-50,79,758,758,0,2024-03-31,24,91,1,
CUST0969,2023-09-06,Professional,Monthly,HR Tech,UK,Partner,11-50,79,758,79,0,,6,88,3,
CUST0970,2023-06-18,Starter,Annual,Media,Australia,Referral,1-10,29,278,278,0,2024-03-31,14,59,2,
CUST0971,2022-10-02,Starter,Monthly,FinTech,Nigeria,Social Media,11-50,29,278,29,0,,18,56,0,
CUST0972,2022-04-22,Enterprise,Annual,SaaS,Australia,Direct,11-50,299,2870,2870,0,,23,51,0,
CUST0973,2023-05-21,Business,Annual,Media,Brazil,Partner,51-200,149,1430,1430,0,2024-03-31,14,76,0,
CUST0974,2023-04-19,Starter,Monthly,HR Tech,Canada,Organic Search,1-10,29,278,29,0,,11,79,3,
CUST0975,2022-06-03,Enterprise,Monthly,SaaS,Australia,Social Media,1-10,299,2870,299,1,2022-09-01,3,43,8,Poor support
CUST0976,2023-03-11,Enterprise,Monthly,EdTech,Nigeria,Social Media,1-10,299,2870,299,0,,12,62,0,
CUST0977,2022-11-12,Starter,Monthly,Media,Germany,Paid Ads,201-500,29,278,29,0,,16,67,2,
CUST0978,2022-03-24,Starter,Annual,E-Commerce,Nigeria,Paid Ads,51-200,29,278,278,1,2023-05-18,14,72,3,Too expensive
CUST0979,2022-09-28,Starter,Annual,EdTech,USA,Partner,1-10,29,278,278,1,2022-10-28,1,45,2,Poor support
CUST0980,2022-10-29,Enterprise,Annual,Media,India,Social Media,1-10,299,2870,2870,1,2023-12-23,14,23,2,Too expensive
CUST0981,2022-07-22,Business,Annual,HR Tech,Canada,Organic Search,51-200,149,1430,1430,0,,20,43,3,
CUST0982,2023-08-13,Enterprise,Annual,HealthTech,USA,Social Media,11-50,299,2870,2870,0,,7,50,0,
CUST0983,2022-06-27,Enterprise,Annual,Logistics,India,Organic Search,11-50,299,2870,2870,0,,21,52,2,
CUST0984,2023-03-12,Business,Annual,EdTech,Australia,Social Media,11-50,149,1430,1430,0,,12,70,0,
CUST0985,2023-06-17,Starter,Monthly,SaaS,USA,Partner,1-10,29,278,29,0,,9,69,1,
CUST0986,2022-10-20,Enterprise,Monthly,SaaS,India,Referral,51-200,299,2870,299,0,,17,63,1,
CUST0987,2022-11-19,Starter,Monthly,EdTech,Canada,Partner,11-50,29,278,29,0,,16,55,2,
CUST0988,2023-01-06,Professional,Monthly,FinTech,Brazil,Organic Search,201-500,79,758,79,0,,15,78,0,
CUST0989,2023-01-12,Business,Annual,EdTech,Canada,Organic Search,51-200,149,1430,1430,0,,14,52,3,
CUST0990,2023-08-08,Starter,Annual,Media,USA,Paid Ads,1-10,29,278,278,1,2023-12-06,4,29,2,Too expensive
CUST0991,2022-10-03,Enterprise,Annual,Media,Brazil,Social Media,11-50,299,2870,2870,0,,18,58,0,
CUST0992,2023-08-03,Starter,Monthly,Logistics,Germany,Referral,201-500,29,278,29,1,2023-12-01,4,56,1,Missing features
CUST0993,2023-02-07,Starter,Annual,SaaS,Brazil,Referral,11-50,29,278,278,1,2024-03-03,13,38,6,Too expensive
CUST0994,2023-03-15,Professional,Annual,EdTech,India,Paid Ads,201-500,79,758,758,1,2024-03-09,12,70,0,Too expensive
CUST0995,2022-02-03,Professional,Annual,SaaS,UK,Social Media,1-10,79,758,758,1,2023-01-29,12,55,2,Switched to competitor
CUST0996,2023-07-30,Starter,Annual,HR Tech,Canada,Direct,1-10,29,278,278,1,2023-08-29,1,35,3,No longer needed
CUST0997,2023-07-14,Starter,Monthly,HealthTech,Brazil,Paid Ads,51-200,29,278,29,0,,8,56,3,
CUST0998,2022-04-23,Business,Monthly,FinTech,Brazil,Partner,11-50,149,1430,149,1,2023-06-17,14,14,2,Poor support
CUST0999,2022-03-28,Professional,Annual,HealthTech,USA,Referral,1-10,79,758,758,1,2023-12-18,21,35,4,Too expensive
CUST1000,2022-12-03,Business,Monthly,E-Commerce,Nigeria,Paid Ads,11-50,149,1430,149,0,,16,86,3,
